date,2020,last3,last1,home,away,2019
2014-12-13,1.015,1.031,1.125,1.033,1.001,0.974
2014-12-14,1.015,1.031,1.125,1.033,1.001,0.974
2014-12-15,1.006,0.928,0.817,1.033,0.989,0.974
2014-12-16,1.004,0.963,0.945,1.033,0.986,0.974
2014-12-17,1.004,0.963,0.945,1.033,0.986,0.974
2014-12-18,1.004,0.963,0.945,1.033,0.986,0.974
2014-12-19,1.006,0.939,1.053,1.035,0.986,0.974
2014-12-20,1.007,1.010,1.037,1.035,0.989,0.974
2014-12-21,1.007,1.010,1.037,1.035,0.989,0.974
2014-12-22,1.007,1.010,1.037,1.035,0.989,0.974
2014-12-23,1.013,1.089,1.168,1.048,0.989,0.974
2014-12-24,1.010,1.043,0.919,1.048,0.985,0.974
2014-12-25,1.010,1.043,0.919,1.048,0.985,0.974
2014-12-26,1.010,1.039,1.023,1.046,0.985,0.974
2014-12-27,1.010,1.039,1.023,1.046,0.985,0.974
2014-12-28,1.010,0.981,1.005,1.043,0.985,0.974
2014-12-29,1.010,0.981,1.005,1.043,0.985,0.974
2014-12-30,1.007,0.980,0.915,1.043,0.981,0.974
2014-12-31,1.008,0.981,1.026,1.041,0.981,0.974
2015-01-01,1.008,0.981,1.026,1.041,0.981,0.974
2015-01-02,1.008,0.987,1.022,1.040,0.981,0.974
2015-01-03,1.008,0.987,1.022,1.040,0.981,0.974
2015-01-04,1.004,0.979,0.903,1.030,0.981,0.974
2015-01-05,1.004,0.979,0.903,1.030,0.981,0.974
2015-01-06,1.005,0.982,1.031,1.030,0.981,0.974
2015-01-07,1.005,0.982,1.031,1.030,0.981,0.974
2015-01-08,1.006,0.989,1.049,1.031,0.981,0.974
2015-01-09,1.006,0.989,1.049,1.031,0.981,0.974
2015-01-10,1.008,1.045,1.057,1.031,0.985,0.974
2015-01-11,1.007,1.027,0.972,1.028,0.985,0.974
2015-01-12,1.007,1.027,0.972,1.028,0.985,0.974
2015-01-13,1.011,1.072,1.172,1.036,0.985,0.974
2015-01-14,1.011,1.072,1.172,1.036,0.985,0.974
2015-01-15,1.014,1.087,1.104,1.039,0.985,0.974
2015-01-16,1.014,1.087,1.104,1.039,0.985,0.974
2015-01-17,1.015,1.123,1.088,1.039,0.990,0.974
2015-01-18,1.018,1.105,1.124,1.043,0.990,0.974
2015-01-19,1.018,1.105,1.124,1.043,0.990,0.974
2015-01-20,1.021,1.124,1.161,1.043,0.998,0.974
2015-01-21,1.021,1.124,1.161,1.043,0.998,0.974
2015-01-22,1.021,1.124,1.161,1.043,0.998,0.974
2015-01-23,1.018,1.051,0.867,1.036,0.998,0.974
2015-01-24,1.018,1.020,1.031,1.036,0.999,0.974
2015-01-25,1.018,1.020,1.031,1.036,0.999,0.974
2015-01-26,1.018,0.977,1.033,1.035,0.999,0.974
2015-01-27,1.018,0.977,1.033,1.035,0.999,0.974
2015-01-28,1.017,1.011,0.975,1.035,0.998,0.974
2015-01-29,1.017,1.011,0.975,1.035,0.998,0.974
2015-01-30,1.019,1.027,1.074,1.035,1.002,0.974
2015-01-31,1.018,1.014,0.990,1.035,1.001,0.974
2015-02-01,1.018,1.014,0.990,1.035,1.001,0.974
2015-02-02,1.018,1.014,0.990,1.035,1.001,0.974
2015-02-03,1.018,1.014,0.990,1.035,1.001,0.974
2015-02-04,1.018,1.014,0.990,1.035,1.001,0.974
2015-02-05,1.018,1.036,1.040,1.035,1.003,0.974
2015-02-06,1.018,1.036,1.040,1.035,1.003,0.974
2015-02-07,1.018,1.036,1.040,1.035,1.003,0.974
2015-02-08,1.014,0.943,0.789,1.035,0.995,0.974
2015-02-09,1.015,0.957,1.033,1.035,0.997,0.974
2015-02-10,1.015,0.957,1.033,1.035,0.997,0.974
2015-02-11,1.014,0.932,0.972,1.033,0.997,0.974
2015-02-12,1.014,0.932,0.972,1.033,0.997,0.974
2015-02-13,1.013,0.994,0.976,1.031,0.997,0.974
2015-02-14,1.013,0.994,0.976,1.031,0.997,0.974
2015-02-15,1.013,0.994,0.976,1.031,0.997,0.974
2015-02-16,1.013,0.994,0.976,1.031,0.997,0.974
2015-02-17,1.013,0.994,0.976,1.031,0.997,0.974
2015-02-18,1.013,0.994,0.976,1.031,0.997,0.974
2015-02-19,1.013,0.994,0.976,1.031,0.997,0.974
2015-02-20,1.013,0.994,0.976,1.031,0.997,0.974
2015-02-21,1.013,0.990,1.020,1.031,0.997,0.974
2015-02-22,1.015,1.028,1.090,1.033,0.997,0.974
2015-02-23,1.015,1.028,1.090,1.033,0.997,0.974
2015-02-24,1.010,0.962,0.766,1.024,0.997,0.974
2015-02-25,1.010,0.962,0.766,1.024,0.997,0.974
2015-02-26,1.012,0.979,1.078,1.026,0.997,0.974
2015-02-27,1.012,0.979,1.078,1.026,0.997,0.974
2015-02-28,1.011,0.932,0.955,1.024,0.997,0.974
2015-03-01,1.011,0.932,0.955,1.024,0.997,0.974
2015-03-02,1.011,1.013,1.007,1.023,0.997,0.974
2015-03-03,1.011,1.013,1.007,1.023,0.997,0.974
2015-03-04,1.010,0.973,0.957,1.021,0.997,0.974
2015-03-05,1.010,0.973,0.957,1.021,0.997,0.974
2015-03-06,1.011,1.012,1.069,1.022,0.997,0.974
2015-03-07,1.011,1.027,1.055,1.022,0.999,0.974
2015-03-08,1.011,1.027,1.055,1.022,0.999,0.974
2015-03-09,1.014,1.092,1.148,1.022,1.004,0.974
2015-03-10,1.014,1.089,1.059,1.023,1.004,0.974
2015-03-11,1.014,1.089,1.059,1.023,1.004,0.974
2015-03-12,1.012,1.026,0.882,1.023,1.000,0.974
