date,2020,last3,last1,home,away,2019
2019-07-27,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-07-28,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-07-29,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-07-30,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-07-31,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-01,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-02,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-03,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-04,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-05,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-06,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-07,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-08,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-09,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-10,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-11,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-12,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-13,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-14,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-15,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-16,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-17,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-18,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-19,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-20,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-21,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-22,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-23,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-24,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-25,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-26,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-27,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-28,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-29,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-30,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-08-31,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-01,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-02,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-03,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-04,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-05,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-06,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-07,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-08,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-09,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-10,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-11,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-12,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-13,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-14,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-15,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-16,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-17,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-18,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-19,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-20,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-21,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-22,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-23,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-24,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-25,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-26,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-27,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-28,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-29,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-09-30,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-01,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-02,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-03,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-04,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-05,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-06,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-07,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-08,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-09,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-10,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-11,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-12,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-13,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-14,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-15,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-16,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-17,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-18,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-19,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-20,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-21,6.5%,4.6%,3.7%,6.3%,6.7%,6.9%
2019-10-22,--,--,--,--,--,6.5%
2019-10-23,--,--,--,--,--,6.5%
2019-10-24,9.5%,9.5%,9.5%,--,9.5%,6.5%
2019-10-25,9.5%,9.5%,9.5%,--,9.5%,6.5%
2019-10-26,10.5%,10.5%,11.4%,--,10.5%,6.5%
2019-10-27,9.5%,9.5%,7.6%,7.6%,10.5%,6.5%
2019-10-28,9.5%,9.5%,7.6%,7.6%,10.5%,6.5%
2019-10-29,8.3%,8.0%,4.9%,7.6%,8.6%,6.5%
2019-10-30,8.3%,8.0%,4.9%,7.6%,8.6%,6.5%
2019-10-31,7.8%,6.0%,5.4%,7.6%,7.8%,6.5%
2019-11-01,7.8%,6.0%,5.4%,7.6%,7.8%,6.5%
2019-11-02,7.4%,5.2%,5.3%,6.5%,7.8%,6.5%
2019-11-03,7.4%,5.2%,5.3%,6.5%,7.8%,6.5%
2019-11-04,7.3%,5.9%,6.8%,6.5%,7.6%,6.5%
2019-11-05,7.3%,5.9%,6.8%,6.5%,7.6%,6.5%
2019-11-06,7.6%,7.1%,9.3%,7.4%,7.6%,6.5%
2019-11-07,7.8%,8.6%,9.6%,7.4%,8.0%,6.5%
2019-11-08,7.8%,8.6%,9.6%,7.4%,8.0%,6.5%
2019-11-09,7.8%,8.6%,9.6%,7.4%,8.0%,6.5%
2019-11-10,8.2%,10.2%,11.7%,8.5%,8.0%,6.5%
2019-11-11,8.2%,10.2%,11.7%,8.5%,8.0%,6.5%
2019-11-12,8.2%,10.2%,11.7%,8.5%,8.0%,6.5%
2019-11-13,8.1%,9.6%,7.5%,8.3%,8.0%,6.5%
2019-11-14,8.1%,9.6%,7.5%,8.3%,8.0%,6.5%
2019-11-15,8.3%,9.9%,10.6%,8.3%,8.4%,6.5%
2019-11-16,8.3%,9.9%,10.6%,8.3%,8.4%,6.5%
2019-11-17,8.2%,8.4%,6.8%,8.0%,8.4%,6.5%
2019-11-18,8.2%,8.4%,6.8%,8.0%,8.4%,6.5%
2019-11-19,8.0%,7.7%,5.3%,7.7%,8.4%,6.5%
2019-11-20,8.0%,7.7%,5.3%,7.7%,8.4%,6.5%
2019-11-21,8.0%,6.6%,7.7%,7.7%,8.4%,6.5%
2019-11-22,8.0%,6.6%,7.7%,7.7%,8.4%,6.5%
2019-11-23,8.1%,7.7%,10.1%,7.9%,8.4%,6.5%
2019-11-24,8.3%,9.5%,10.9%,7.9%,8.7%,6.5%
2019-11-25,8.3%,9.5%,10.9%,7.9%,8.7%,6.5%
2019-11-26,8.2%,9.2%,6.9%,7.8%,8.7%,6.5%
2019-11-27,8.2%,9.2%,6.9%,7.8%,8.7%,6.5%
2019-11-28,8.4%,10.0%,12.2%,7.8%,9.1%,6.5%
2019-11-29,8.4%,10.0%,12.2%,7.8%,9.1%,6.5%
2019-11-30,8.3%,8.8%,7.1%,7.8%,8.9%,6.5%
2019-12-01,8.3%,8.8%,7.1%,7.8%,8.9%,6.5%
2019-12-02,8.3%,8.8%,7.1%,7.8%,8.9%,6.5%
2019-12-03,8.3%,9.2%,8.0%,7.8%,8.8%,6.5%
2019-12-04,8.3%,9.2%,8.0%,7.8%,8.8%,6.5%
2019-12-05,8.1%,6.4%,4.2%,7.5%,8.8%,6.5%
2019-12-06,8.1%,6.4%,4.2%,7.5%,8.8%,6.5%
2019-12-07,8.2%,7.5%,10.8%,7.7%,8.8%,6.5%
2019-12-08,8.2%,7.5%,10.8%,7.7%,8.8%,6.5%
2019-12-09,8.2%,7.2%,7.1%,7.7%,8.7%,6.5%
2019-12-10,8.1%,7.5%,5.1%,7.5%,8.7%,6.5%
2019-12-11,8.1%,7.5%,5.1%,7.5%,8.7%,6.5%
2019-12-12,8.2%,8.3%,12.6%,7.9%,8.7%,6.5%
2019-12-13,8.2%,8.3%,12.6%,7.9%,8.7%,6.5%
2019-12-14,8.3%,9.2%,10.0%,8.0%,8.7%,6.5%
2019-12-15,8.4%,11.2%,10.9%,8.2%,8.7%,6.5%
2019-12-16,8.4%,11.2%,10.9%,8.2%,8.7%,6.5%
2019-12-17,8.6%,12.1%,15.5%,8.2%,9.2%,6.5%
2019-12-18,8.6%,12.1%,15.5%,8.2%,9.2%,6.5%
2019-12-19,8.6%,11.3%,7.9%,8.2%,9.1%,6.5%
2019-12-20,8.6%,11.3%,7.9%,8.2%,9.1%,6.5%
2019-12-21,8.6%,11.3%,7.9%,8.2%,9.1%,6.5%
2019-12-22,8.6%,10.2%,7.5%,8.2%,9.0%,6.5%
2019-12-23,8.6%,10.2%,7.5%,8.2%,9.0%,6.5%
2019-12-24,8.5%,7.1%,5.7%,8.2%,8.8%,6.5%
2019-12-25,8.5%,7.1%,5.7%,8.2%,8.8%,6.5%
2019-12-26,8.5%,7.1%,5.7%,8.2%,8.8%,6.5%
2019-12-27,8.5%,7.1%,5.7%,8.2%,8.8%,6.5%
2019-12-28,8.5%,7.4%,6.6%,8.2%,8.8%,6.5%
2019-12-29,8.6%,8.7%,11.8%,8.4%,8.8%,6.5%
2019-12-30,8.6%,8.7%,11.8%,8.4%,8.8%,6.5%
2019-12-31,8.6%,9.0%,8.7%,8.4%,8.8%,6.5%
