date,2020,last3,last1,home,away,2019
2013-02-07,6.9%,9.0%,6.5%,6.7%,7.1%,6.5%
2013-02-08,6.9%,7.5%,4.6%,6.7%,7.0%,6.5%
2013-02-09,6.8%,5.7%,6.1%,6.7%,7.0%,6.5%
2013-02-10,6.8%,5.7%,6.1%,6.7%,7.0%,6.5%
2013-02-11,6.8%,5.7%,6.1%,6.7%,7.0%,6.5%
2013-02-12,6.9%,6.0%,7.6%,6.8%,7.0%,6.5%
2013-02-13,6.9%,6.0%,7.6%,6.8%,7.0%,6.5%
2013-02-14,6.8%,6.3%,5.2%,6.8%,6.9%,6.5%
2013-02-15,6.8%,6.3%,5.2%,6.8%,6.9%,6.5%
2013-02-16,6.8%,6.3%,5.2%,6.8%,6.9%,6.5%
2013-02-17,6.8%,6.3%,5.2%,6.8%,6.9%,6.5%
2013-02-18,6.8%,6.3%,5.2%,6.8%,6.9%,6.5%
2013-02-19,6.8%,6.3%,5.2%,6.8%,6.9%,6.5%
2013-02-20,6.9%,7.5%,9.4%,6.8%,7.0%,6.5%
2013-02-21,6.9%,7.5%,9.4%,6.8%,7.0%,6.5%
2013-02-22,6.9%,8.2%,10.0%,6.9%,7.0%,6.5%
2013-02-23,6.9%,8.4%,5.8%,6.9%,7.0%,6.5%
2013-02-24,6.9%,8.4%,5.8%,6.9%,7.0%,6.5%
2013-02-25,6.9%,8.2%,8.9%,6.9%,7.0%,6.5%
2013-02-26,6.9%,8.2%,8.9%,6.9%,7.0%,6.5%
2013-02-27,6.9%,6.6%,4.9%,6.8%,7.0%,6.5%
2013-02-28,6.9%,6.6%,4.9%,6.8%,7.0%,6.5%
2013-03-01,6.9%,6.5%,5.6%,6.8%,7.0%,6.5%
2013-03-02,6.9%,6.5%,5.6%,6.8%,7.0%,6.5%
2013-03-03,7.0%,7.1%,10.8%,6.9%,7.0%,6.5%
2013-03-04,7.0%,8.3%,8.7%,6.9%,7.1%,6.5%
2013-03-05,7.0%,8.3%,8.7%,6.9%,7.1%,6.5%
2013-03-06,7.0%,8.3%,8.7%,6.9%,7.1%,6.5%
2013-03-07,7.0%,9.7%,9.6%,6.9%,7.2%,6.5%
2013-03-08,7.0%,9.7%,9.6%,6.9%,7.2%,6.5%
2013-03-09,7.0%,8.6%,7.7%,6.9%,7.2%,6.5%
2013-03-10,7.0%,8.6%,7.7%,6.9%,7.2%,6.5%
2013-03-11,7.0%,8.2%,7.5%,6.9%,7.2%,6.5%
2013-03-12,7.0%,8.2%,7.5%,6.9%,7.2%,6.5%
2013-03-13,7.0%,8.2%,7.5%,6.9%,7.2%,6.5%
2013-03-14,7.0%,5.8%,2.0%,6.9%,7.0%,6.5%
2013-03-15,7.0%,5.8%,2.0%,6.9%,7.0%,6.5%
2013-03-16,7.0%,5.8%,7.7%,6.9%,7.0%,6.5%
2013-03-17,7.0%,5.8%,7.7%,6.9%,7.0%,6.5%
2013-03-18,7.0%,5.8%,7.7%,6.9%,7.0%,6.5%
2013-03-19,6.9%,5.1%,5.5%,6.9%,7.0%,6.5%
2013-03-20,6.9%,5.1%,5.5%,6.9%,7.0%,6.5%
2013-03-21,6.9%,5.1%,5.5%,6.9%,7.0%,6.5%
2013-03-22,7.0%,6.9%,7.8%,6.9%,7.0%,6.5%
2013-03-23,7.0%,6.9%,7.8%,6.9%,7.0%,6.5%
2013-03-24,6.9%,5.8%,4.1%,6.8%,7.0%,6.5%
2013-03-25,6.9%,6.3%,7.1%,6.8%,7.0%,6.5%
2013-03-26,6.9%,6.3%,7.1%,6.8%,7.0%,6.5%
2013-03-27,6.9%,6.3%,7.1%,6.8%,7.0%,6.5%
2013-03-28,6.9%,6.6%,8.6%,6.9%,7.0%,6.5%
2013-03-29,6.9%,6.6%,8.6%,6.9%,7.0%,6.5%
2013-03-30,6.9%,6.6%,8.6%,6.9%,7.0%,6.5%
2013-03-31,6.9%,7.3%,6.1%,6.9%,7.0%,6.5%
2013-04-01,7.0%,8.2%,9.9%,6.9%,7.0%,6.5%
2013-04-02,7.0%,8.2%,9.9%,6.9%,7.0%,6.5%
2013-04-03,7.0%,7.3%,5.9%,6.9%,7.0%,6.5%
2013-04-04,7.0%,7.3%,5.9%,6.9%,7.0%,6.5%
2013-04-05,6.9%,7.0%,5.0%,6.9%,6.9%,6.5%
2013-04-06,7.0%,7.0%,9.9%,7.0%,6.9%,6.5%
2013-04-07,7.0%,7.0%,9.9%,7.0%,6.9%,6.5%
2013-04-08,7.0%,7.4%,7.3%,7.0%,6.9%,6.5%
2013-04-09,7.0%,7.4%,7.3%,7.0%,6.9%,6.5%
2013-04-10,6.9%,6.9%,3.2%,6.9%,6.9%,6.5%
2013-04-11,6.9%,6.9%,3.2%,6.9%,6.9%,6.5%
2013-04-12,6.9%,5.5%,5.9%,6.9%,6.9%,6.5%
2013-04-13,6.9%,5.1%,5.8%,6.9%,6.9%,6.5%
2013-04-14,6.9%,5.1%,5.8%,6.9%,6.9%,6.5%
2013-04-15,6.9%,6.1%,6.7%,6.9%,6.9%,6.5%
2013-04-16,6.9%,6.1%,5.7%,6.9%,6.9%,6.5%
2013-04-17,6.9%,6.1%,5.7%,6.9%,6.9%,6.5%
2013-04-18,6.9%,5.8%,5.0%,6.9%,6.9%,6.5%
2013-04-19,6.9%,5.8%,5.0%,6.9%,6.9%,6.5%
2013-04-20,6.9%,5.8%,5.0%,6.9%,6.9%,6.5%
2013-04-21,6.8%,5.0%,4.3%,6.9%,6.8%,6.5%
2013-04-22,6.8%,5.0%,4.3%,6.9%,6.8%,6.5%
2013-04-23,6.8%,5.0%,5.7%,6.9%,6.8%,6.5%
2013-04-24,6.8%,5.0%,5.7%,6.9%,6.8%,6.5%
2013-04-25,6.8%,5.0%,5.7%,6.9%,6.8%,6.5%
2013-04-26,6.8%,5.4%,6.0%,6.8%,6.8%,6.5%
2013-04-27,6.8%,5.4%,6.0%,6.8%,6.8%,6.5%
2013-04-28,6.8%,5.8%,5.7%,6.8%,6.8%,6.5%
2013-04-29,6.8%,5.8%,5.7%,6.8%,6.8%,6.5%
2013-04-30,6.8%,6.4%,7.7%,6.8%,6.8%,6.5%
2013-05-01,6.8%,6.4%,7.7%,6.8%,6.8%,6.5%
2013-05-02,6.8%,6.4%,7.7%,6.8%,6.8%,6.5%
2013-05-03,6.8%,5.7%,3.8%,6.7%,6.8%,6.5%
2013-05-04,6.8%,5.7%,3.8%,6.7%,6.8%,6.5%
2013-05-05,6.8%,5.7%,5.8%,6.7%,6.8%,6.5%
2013-05-06,6.8%,5.7%,5.8%,6.7%,6.8%,6.5%
2013-05-07,6.7%,4.9%,5.1%,6.7%,6.8%,6.5%
2013-05-08,6.7%,4.9%,5.1%,6.7%,6.8%,6.5%
2013-05-09,6.8%,6.3%,7.9%,6.7%,6.8%,6.5%
2013-05-10,6.8%,6.3%,7.9%,6.7%,6.8%,6.5%
2013-05-11,6.8%,6.7%,7.2%,6.7%,6.8%,6.5%
2013-05-12,6.8%,6.7%,7.2%,6.7%,6.8%,6.5%
2013-05-13,6.8%,6.7%,7.2%,6.7%,6.8%,6.5%
2013-05-14,6.8%,8.5%,10.6%,6.8%,6.8%,6.5%
2013-05-15,6.8%,8.5%,10.6%,6.8%,6.8%,6.5%
2013-05-16,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
2013-05-17,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
2013-05-18,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
2013-05-19,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
2013-05-20,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
2013-05-21,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
2013-05-22,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
2013-05-23,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
2013-05-24,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
2013-05-25,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
2013-05-26,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
2013-05-27,6.8%,7.7%,5.3%,6.8%,6.8%,6.5%
