date,2020,last3,last1,home,away,2019
2020-08-17,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-18,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-19,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-20,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-21,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-22,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-23,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-24,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-25,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-26,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-27,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-28,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-29,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-30,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-08-31,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-01,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-02,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-03,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-04,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-05,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-06,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-07,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-08,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-09,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-10,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-11,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-12,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-13,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-14,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-15,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-16,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-17,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-18,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-19,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-20,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-21,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-22,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-23,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-24,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-25,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-26,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-27,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-28,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-29,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-09-30,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-01,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-02,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-03,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-04,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-05,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-06,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-07,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-08,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-09,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-10,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-11,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-12,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-13,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-14,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-15,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-16,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-17,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-18,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-19,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-20,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-21,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-22,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-23,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-24,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-25,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-26,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-27,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-28,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-29,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-30,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-10-31,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-01,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-02,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-03,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-04,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-05,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-06,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-07,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-08,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-09,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-10,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-11,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-12,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-13,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-14,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-15,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-16,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-17,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-18,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-19,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-20,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-21,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-22,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-23,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-24,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-25,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-26,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-27,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-28,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-29,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-11-30,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-01,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-02,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-03,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-04,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-05,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-06,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-07,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-08,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-09,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-10,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-11,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-12,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-13,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-14,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-15,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-16,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-17,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-18,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-19,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-20,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-21,4.9%,6.8%,7.5%,5.4%,4.4%,4.8%
2020-12-22,--,--,--,--,--,4.9%
2020-12-23,--,--,--,--,--,4.9%
2020-12-24,3.8%,3.8%,3.8%,3.8%,--,4.9%
2020-12-25,3.8%,3.8%,3.8%,3.8%,--,4.9%
2020-12-26,3.8%,3.8%,3.8%,3.8%,--,4.9%
2020-12-27,5.8%,5.8%,7.5%,5.8%,--,4.9%
2020-12-28,5.8%,5.8%,5.8%,5.8%,--,4.9%
2020-12-29,5.8%,5.8%,5.8%,5.8%,--,4.9%
2020-12-30,4.7%,5.0%,1.2%,5.8%,1.2%,4.9%
2020-12-31,4.7%,5.0%,1.2%,5.8%,1.2%,4.9%
