date,2020,last3,last1,home,away,2019
2013-01-29,6.8%,11.8%,17.3%,8.4%,4.6%,7.3%
2013-01-30,6.8%,11.8%,17.3%,8.4%,4.6%,7.3%
2013-01-31,6.8%,10.3%,6.1%,8.4%,4.7%,7.3%
2013-02-01,6.8%,10.3%,6.1%,8.4%,4.7%,7.3%
2013-02-02,6.7%,9.2%,4.0%,8.4%,4.6%,7.3%
2013-02-03,6.7%,5.5%,6.3%,8.4%,4.7%,7.3%
2013-02-04,6.7%,5.5%,6.3%,8.4%,4.7%,7.3%
2013-02-05,6.7%,6.1%,8.1%,8.4%,4.9%,7.3%
2013-02-06,6.7%,6.1%,8.1%,8.4%,4.9%,7.3%
2013-02-07,6.7%,6.1%,8.1%,8.4%,4.9%,7.3%
2013-02-08,6.7%,6.3%,4.7%,8.4%,4.8%,7.3%
2013-02-09,6.6%,5.0%,2.6%,8.4%,4.8%,7.3%
2013-02-10,6.6%,5.0%,2.6%,8.4%,4.8%,7.3%
2013-02-11,6.6%,5.0%,2.6%,8.4%,4.8%,7.3%
2013-02-12,6.6%,4.6%,6.7%,8.3%,4.8%,7.3%
2013-02-13,6.6%,4.6%,6.7%,8.3%,4.8%,7.3%
2013-02-14,6.6%,4.8%,5.3%,8.3%,4.8%,7.3%
2013-02-15,6.6%,4.8%,5.3%,8.3%,4.8%,7.3%
2013-02-16,6.6%,4.8%,5.3%,8.3%,4.8%,7.3%
2013-02-17,6.6%,4.8%,5.3%,8.3%,4.8%,7.3%
2013-02-18,6.6%,4.8%,5.3%,8.3%,4.8%,7.3%
2013-02-19,6.6%,4.8%,5.3%,8.3%,4.8%,7.3%
2013-02-20,6.6%,6.4%,7.1%,8.3%,4.9%,7.3%
2013-02-21,6.6%,6.4%,7.1%,8.3%,4.9%,7.3%
2013-02-22,6.6%,6.0%,5.5%,8.2%,4.9%,7.3%
2013-02-23,6.6%,7.3%,9.3%,8.2%,5.0%,7.3%
2013-02-24,6.6%,7.3%,9.3%,8.2%,5.0%,7.3%
2013-02-25,6.6%,7.0%,6.3%,8.2%,5.1%,7.3%
2013-02-26,6.6%,7.0%,6.3%,8.2%,5.1%,7.3%
2013-02-27,6.7%,8.5%,9.9%,8.3%,5.1%,7.3%
2013-02-28,6.7%,8.5%,9.9%,8.3%,5.1%,7.3%
2013-03-01,6.9%,11.4%,17.6%,8.6%,5.1%,7.3%
2013-03-02,6.9%,11.4%,17.6%,8.6%,5.1%,7.3%
2013-03-03,6.9%,12.6%,9.7%,8.6%,5.1%,7.3%
2013-03-04,6.9%,11.8%,7.0%,8.6%,5.1%,7.3%
2013-03-05,6.9%,11.8%,7.0%,8.6%,5.1%,7.3%
2013-03-06,6.9%,11.8%,7.0%,8.6%,5.1%,7.3%
2013-03-07,6.9%,7.8%,6.8%,8.6%,5.2%,7.3%
2013-03-08,6.9%,7.8%,6.8%,8.6%,5.2%,7.3%
2013-03-09,6.8%,4.9%,1.2%,8.4%,5.2%,7.3%
2013-03-10,6.8%,4.9%,1.2%,8.4%,5.2%,7.3%
2013-03-11,6.8%,4.1%,4.7%,8.4%,5.2%,7.3%
2013-03-12,6.8%,4.1%,4.7%,8.4%,5.2%,7.3%
2013-03-13,6.8%,4.1%,4.7%,8.4%,5.2%,7.3%
2013-03-14,6.7%,3.2%,3.6%,8.4%,5.1%,7.3%
2013-03-15,6.7%,3.2%,3.6%,8.4%,5.1%,7.3%
2013-03-16,6.6%,2.9%,0.0%,8.4%,5.0%,7.3%
2013-03-17,6.6%,2.9%,0.0%,8.4%,5.0%,7.3%
2013-03-18,6.6%,2.9%,0.0%,8.4%,5.0%,7.3%
2013-03-19,6.7%,5.4%,11.0%,8.5%,5.0%,7.3%
2013-03-20,6.7%,5.4%,11.0%,8.5%,5.0%,7.3%
2013-03-21,6.7%,5.4%,11.0%,8.5%,5.0%,7.3%
2013-03-22,6.7%,5.8%,4.8%,8.4%,5.0%,7.3%
2013-03-23,6.7%,5.8%,4.8%,8.4%,5.0%,7.3%
2013-03-24,6.7%,7.6%,6.4%,8.3%,5.0%,7.3%
2013-03-25,6.7%,5.0%,3.8%,8.3%,4.9%,7.3%
2013-03-26,6.7%,5.0%,3.8%,8.3%,4.9%,7.3%
2013-03-27,6.7%,5.0%,3.8%,8.3%,4.9%,7.3%
2013-03-28,6.6%,4.7%,3.9%,8.2%,4.9%,7.3%
2013-03-29,6.6%,4.7%,3.9%,8.2%,4.9%,7.3%
2013-03-30,6.6%,4.7%,3.9%,8.2%,4.9%,7.3%
2013-03-31,6.6%,4.3%,5.1%,8.2%,4.9%,7.3%
2013-04-01,6.6%,4.8%,5.6%,8.1%,4.9%,7.3%
2013-04-02,6.6%,4.8%,5.6%,8.1%,4.9%,7.3%
2013-04-03,6.5%,4.4%,2.6%,8.1%,4.9%,7.3%
2013-04-04,6.5%,4.4%,2.6%,8.1%,4.9%,7.3%
2013-04-05,6.5%,4.5%,5.7%,8.1%,4.9%,7.3%
2013-04-06,6.5%,5.3%,7.5%,8.1%,4.9%,7.3%
2013-04-07,6.5%,5.3%,7.5%,8.1%,4.9%,7.3%
2013-04-08,6.5%,6.7%,6.8%,8.1%,4.9%,7.3%
2013-04-09,6.5%,6.7%,6.8%,8.1%,4.9%,7.3%
2013-04-10,6.5%,5.8%,2.8%,8.0%,4.9%,7.3%
2013-04-11,6.5%,5.8%,2.8%,8.0%,4.9%,7.3%
2013-04-12,6.5%,6.4%,8.7%,8.0%,4.9%,7.3%
2013-04-13,6.5%,4.8%,1.4%,8.0%,4.9%,7.3%
2013-04-14,6.5%,4.8%,1.4%,8.0%,4.9%,7.3%
2013-04-15,6.4%,4.5%,1.4%,8.0%,4.8%,7.3%
2013-04-16,6.4%,2.8%,5.4%,8.0%,4.8%,7.3%
2013-04-17,6.4%,2.8%,5.4%,8.0%,4.8%,7.3%
2013-04-18,6.4%,3.1%,2.4%,7.9%,4.8%,7.3%
2013-04-19,6.4%,3.1%,2.4%,7.9%,4.8%,7.3%
2013-04-20,6.4%,3.1%,2.4%,7.9%,4.8%,7.3%
2013-04-21,6.4%,4.7%,6.5%,7.9%,4.8%,7.3%
2013-04-22,6.4%,4.7%,6.5%,7.9%,4.8%,7.3%
2013-04-23,6.4%,5.7%,8.5%,7.9%,4.9%,7.3%
2013-04-24,6.4%,5.7%,8.5%,7.9%,4.9%,7.3%
2013-04-25,6.4%,5.7%,8.5%,7.9%,4.9%,7.3%
2013-04-26,6.3%,6.2%,3.7%,7.8%,4.9%,7.3%
2013-04-27,6.3%,6.2%,3.7%,7.8%,4.9%,7.3%
2013-04-28,6.4%,6.5%,7.2%,7.8%,4.9%,7.3%
2013-04-29,6.4%,6.5%,7.2%,7.8%,4.9%,7.3%
2013-04-30,6.3%,5.3%,4.8%,7.8%,4.9%,7.3%
2013-05-01,6.3%,5.3%,4.8%,7.8%,4.9%,7.3%
2013-05-02,6.3%,5.3%,4.8%,7.8%,4.9%,7.3%
2013-05-03,6.4%,6.9%,8.9%,7.8%,4.9%,7.3%
2013-05-04,6.4%,6.9%,8.9%,7.8%,4.9%,7.3%
2013-05-05,6.4%,7.2%,8.1%,7.8%,5.0%,7.3%
2013-05-06,6.4%,7.2%,8.1%,7.8%,5.0%,7.3%
2013-05-07,6.4%,7.0%,3.8%,7.8%,5.0%,7.3%
2013-05-08,6.4%,7.0%,3.8%,7.8%,5.0%,7.3%
2013-05-09,6.3%,4.3%,0.0%,7.8%,4.9%,7.3%
2013-05-10,6.3%,4.3%,0.0%,7.8%,4.9%,7.3%
2013-05-11,6.3%,3.2%,5.7%,7.8%,4.9%,7.3%
2013-05-12,6.3%,3.2%,5.7%,7.8%,4.9%,7.3%
2013-05-13,6.3%,3.2%,5.7%,7.8%,4.9%,7.3%
2013-05-14,6.3%,3.4%,4.4%,7.7%,4.9%,7.3%
2013-05-15,6.3%,3.4%,4.4%,7.7%,4.9%,7.3%
2013-05-16,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-17,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-18,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-19,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-20,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-21,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-22,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-23,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-24,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-25,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-26,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-27,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-28,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-29,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-30,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-05-31,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-01,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-02,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-03,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-04,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-05,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-06,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-07,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-08,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-09,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-10,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-11,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-12,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-13,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-14,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-15,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-16,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-17,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-18,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-19,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-20,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-21,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-22,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-23,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-24,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-25,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-26,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-27,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-28,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-29,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-06-30,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-01,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-02,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-03,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-04,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-05,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-06,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-07,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-08,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-09,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-10,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-11,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-12,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-13,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-14,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-15,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-16,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-17,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-18,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-19,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-20,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-21,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-22,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-23,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-24,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-25,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-26,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-27,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-28,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-29,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-30,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-07-31,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-01,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-02,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-03,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-04,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-05,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-06,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-07,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-08,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-09,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-10,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-11,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-12,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-13,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-14,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-15,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-16,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-17,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-18,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-19,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-20,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-21,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-22,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-23,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-24,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-25,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-26,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-27,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-28,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-29,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-30,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-08-31,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-01,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-02,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-03,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-04,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-05,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-06,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-07,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-08,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-09,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-10,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-11,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-12,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-13,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-14,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-15,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-16,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-17,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-18,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-19,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-20,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-21,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-22,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-23,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-24,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-25,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-26,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-27,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-28,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-29,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-09-30,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-01,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-02,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-03,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-04,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-05,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-06,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-07,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-08,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-09,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-10,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-11,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-12,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-13,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-14,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-15,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-16,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-17,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-18,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-19,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-20,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-21,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-22,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-23,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-24,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-25,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-26,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-27,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-28,6.3%,5.8%,7.1%,7.7%,4.9%,7.3%
2013-10-29,--,--,--,--,--,6.3%
2013-10-30,5.6%,5.6%,5.6%,--,5.6%,6.3%
2013-10-31,5.6%,5.6%,5.6%,--,5.6%,6.3%
2013-11-01,4.4%,4.4%,3.5%,3.5%,5.6%,6.3%
2013-11-02,4.4%,4.4%,3.5%,3.5%,5.6%,6.3%
2013-11-03,4.9%,4.9%,5.8%,3.5%,5.7%,6.3%
2013-11-04,4.9%,4.9%,5.8%,3.5%,5.7%,6.3%
2013-11-05,4.9%,4.9%,5.8%,3.5%,5.7%,6.3%
2013-11-06,4.9%,4.9%,5.8%,3.5%,5.7%,6.3%
2013-11-07,5.2%,5.0%,5.8%,3.5%,5.7%,6.3%
2013-11-08,5.2%,5.0%,5.8%,3.5%,5.7%,6.3%
2013-11-09,5.5%,6.2%,7.1%,5.3%,5.7%,6.3%
2013-11-10,5.5%,6.2%,7.1%,5.3%,5.7%,6.3%
2013-11-11,5.5%,6.2%,7.1%,5.3%,5.7%,6.3%
2013-11-12,6.1%,7.3%,9.3%,6.5%,5.7%,6.3%
2013-11-13,6.1%,7.3%,9.3%,6.5%,5.7%,6.3%
2013-11-14,6.1%,7.3%,9.3%,6.5%,5.7%,6.3%
2013-11-15,6.1%,7.3%,9.3%,6.5%,5.7%,6.3%
2013-11-16,6.1%,7.4%,6.1%,6.5%,5.8%,6.3%
2013-11-17,6.2%,7.4%,7.1%,6.6%,5.8%,6.3%
2013-11-18,6.2%,7.4%,7.1%,6.6%,5.8%,6.3%
2013-11-19,6.6%,7.4%,8.8%,7.1%,5.8%,6.3%
2013-11-20,6.6%,7.4%,8.8%,7.1%,5.8%,6.3%
2013-11-21,6.6%,7.4%,8.8%,7.1%,5.8%,6.3%
2013-11-22,6.2%,6.5%,3.6%,7.1%,5.4%,6.3%
2013-11-23,5.8%,4.6%,1.1%,7.1%,4.6%,6.3%
2013-11-24,5.8%,4.6%,1.1%,7.1%,4.6%,6.3%
2013-11-25,5.4%,2.0%,1.2%,7.1%,4.1%,6.3%
2013-11-26,5.2%,1.6%,2.4%,7.1%,3.9%,6.3%
2013-11-27,5.2%,1.6%,2.4%,7.1%,3.9%,6.3%
2013-11-28,4.9%,1.6%,1.3%,7.1%,3.6%,6.3%
2013-11-29,4.9%,1.6%,1.3%,7.1%,3.6%,6.3%
2013-11-30,4.9%,1.6%,1.3%,7.1%,3.6%,6.3%
2013-12-01,4.9%,2.9%,5.1%,7.1%,3.8%,6.3%
2013-12-02,4.9%,2.9%,5.1%,7.1%,3.8%,6.3%
2013-12-03,5.0%,4.5%,6.2%,6.9%,3.8%,6.3%
2013-12-04,5.0%,4.5%,6.2%,6.9%,3.8%,6.3%
2013-12-05,5.0%,4.5%,6.2%,6.9%,3.8%,6.3%
2013-12-06,4.9%,4.9%,2.6%,6.4%,3.8%,6.3%
2013-12-07,4.9%,4.9%,2.6%,6.4%,3.8%,6.3%
2013-12-08,5.1%,5.9%,8.8%,6.6%,3.8%,6.3%
2013-12-09,5.1%,5.9%,8.8%,6.6%,3.8%,6.3%
2013-12-10,5.1%,5.9%,8.8%,6.6%,3.8%,6.3%
2013-12-11,5.4%,7.3%,10.7%,7.0%,3.8%,6.3%
2013-12-12,5.5%,9.5%,9.2%,7.0%,4.2%,6.3%
2013-12-13,5.5%,9.5%,9.2%,7.0%,4.2%,6.3%
2013-12-14,5.6%,9.3%,8.1%,7.0%,4.5%,6.3%
2013-12-15,5.9%,9.4%,10.8%,7.4%,4.5%,6.3%
2013-12-16,5.9%,9.4%,10.8%,7.4%,4.5%,6.3%
2013-12-17,5.9%,8.3%,6.0%,7.3%,4.5%,6.3%
2013-12-18,5.9%,8.3%,6.0%,7.3%,4.5%,6.3%
2013-12-19,5.7%,6.5%,2.4%,7.3%,4.4%,6.3%
2013-12-20,5.8%,5.2%,7.1%,7.3%,4.6%,6.3%
2013-12-21,5.8%,5.2%,7.1%,7.3%,4.6%,6.3%
2013-12-22,5.8%,5.1%,5.6%,7.1%,4.6%,6.3%
2013-12-23,5.8%,5.1%,5.6%,7.1%,4.6%,6.3%
2013-12-24,5.8%,5.1%,5.6%,7.1%,4.6%,6.3%
2013-12-25,5.8%,5.1%,5.6%,7.1%,4.6%,6.3%
2013-12-26,5.7%,5.7%,4.2%,7.1%,4.6%,6.3%
2013-12-27,5.7%,5.7%,4.2%,7.1%,4.6%,6.3%
2013-12-28,5.7%,5.7%,4.2%,7.1%,4.6%,6.3%
2013-12-29,5.7%,4.6%,3.8%,6.9%,4.6%,6.3%
2013-12-30,5.7%,4.6%,3.8%,6.9%,4.6%,6.3%
2014-01-01,5.9%,7.6%,5.8%,6.8%,5.1%,6.3%
2014-01-02,5.9%,7.6%,5.8%,6.8%,5.1%,6.3%
2014-01-03,6.0%,8.8%,7.4%,6.9%,5.1%,6.3%
2014-01-04,6.0%,8.8%,7.4%,6.9%,5.1%,6.3%
2014-01-05,6.2%,9.3%,14.0%,7.3%,5.1%,6.3%
2014-01-06,6.2%,9.3%,14.0%,7.3%,5.1%,6.3%
2014-01-07,6.2%,9.3%,14.0%,7.3%,5.1%,6.3%
2014-01-08,6.2%,9.2%,6.1%,7.3%,5.1%,6.3%
2014-01-09,6.2%,9.2%,6.1%,7.3%,5.1%,6.3%
2014-01-10,6.2%,9.2%,6.1%,7.3%,5.1%,6.3%
2014-01-11,6.2%,8.6%,5.7%,7.3%,5.1%,6.3%
2014-01-12,6.3%,7.2%,10.1%,7.4%,5.1%,6.3%
2014-01-13,6.3%,7.2%,10.1%,7.4%,5.1%,6.3%
