date,2020,last3,last1,home,away,2019
2016-03-02,6.3%,4.0%,2.6%,7.3%,5.2%,6.8%
2016-03-03,6.2%,3.8%,2.1%,7.3%,5.1%,6.8%
2016-03-04,6.2%,3.8%,2.1%,7.3%,5.1%,6.8%
2016-03-05,6.2%,3.8%,2.1%,7.3%,5.1%,6.8%
2016-03-06,6.2%,3.1%,4.6%,7.2%,5.1%,6.8%
2016-03-07,6.2%,3.1%,4.6%,7.2%,5.1%,6.8%
2016-03-08,6.3%,6.2%,12.1%,7.4%,5.1%,6.8%
2016-03-09,6.3%,6.2%,12.1%,7.4%,5.1%,6.8%
2016-03-10,6.3%,6.2%,12.1%,7.4%,5.1%,6.8%
2016-03-11,6.3%,7.4%,5.4%,7.4%,5.1%,6.8%
2016-03-12,6.3%,8.0%,6.6%,7.4%,5.1%,6.8%
2016-03-13,6.3%,8.0%,6.6%,7.4%,5.1%,6.8%
2016-03-14,6.3%,8.0%,6.6%,7.4%,5.1%,6.8%
2016-03-15,6.3%,6.7%,8.4%,7.4%,5.2%,6.8%
2016-03-16,6.3%,6.7%,8.4%,7.4%,5.2%,6.8%
2016-03-17,6.3%,6.1%,3.4%,7.4%,5.2%,6.8%
2016-03-18,6.3%,7.0%,9.3%,7.4%,5.2%,6.8%
2016-03-19,6.3%,7.0%,9.3%,7.4%,5.2%,6.8%
2016-03-20,6.3%,6.5%,7.0%,7.4%,5.2%,6.8%
2016-03-21,6.3%,6.5%,7.0%,7.4%,5.2%,6.8%
2016-03-22,6.4%,8.1%,8.0%,7.4%,5.2%,6.8%
2016-03-23,6.4%,8.1%,8.0%,7.4%,5.2%,6.8%
2016-03-24,6.3%,6.9%,5.7%,7.4%,5.2%,6.8%
2016-03-25,6.3%,5.6%,2.6%,7.4%,5.1%,6.8%
2016-03-26,6.3%,5.6%,2.6%,7.4%,5.1%,6.8%
2016-03-27,6.3%,4.0%,3.4%,7.4%,5.1%,6.8%
2016-03-28,6.3%,4.0%,3.4%,7.4%,5.1%,6.8%
2016-03-29,6.3%,4.0%,5.9%,7.3%,5.1%,6.8%
2016-03-30,6.3%,5.3%,6.7%,7.3%,5.1%,6.8%
2016-03-31,6.3%,5.3%,6.7%,7.3%,5.1%,6.8%
2016-04-01,6.2%,5.7%,4.4%,7.3%,5.1%,6.8%
2016-04-02,6.2%,5.7%,4.4%,7.3%,5.1%,6.8%
2016-04-03,6.3%,7.8%,13.2%,7.5%,5.1%,6.8%
2016-04-04,6.3%,7.2%,4.7%,7.5%,5.1%,6.8%
2016-04-05,6.3%,7.2%,4.7%,7.5%,5.1%,6.8%
2016-04-06,6.4%,10.1%,12.6%,7.5%,5.3%,6.8%
2016-04-07,6.4%,10.1%,12.6%,7.5%,5.3%,6.8%
2016-04-08,6.4%,8.3%,7.6%,7.5%,5.3%,6.8%
2016-04-09,6.4%,8.3%,7.6%,7.5%,5.3%,6.8%
2016-04-10,6.4%,9.2%,7.2%,7.5%,5.3%,6.8%
2016-04-11,6.4%,9.2%,7.2%,7.5%,5.3%,6.8%
2016-04-12,6.4%,6.3%,3.8%,7.5%,5.3%,6.8%
2016-04-13,6.4%,6.3%,3.8%,7.5%,5.3%,6.8%
2016-04-14,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-15,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-16,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-17,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-18,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-19,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-20,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-21,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-22,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-23,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-24,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-25,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-26,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-27,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-28,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-29,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-04-30,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-01,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-02,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-03,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-04,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-05,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-06,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-07,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-08,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-09,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-10,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-11,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-12,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-13,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-14,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-15,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-16,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-17,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-18,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-19,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-20,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-21,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-22,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-23,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-24,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-25,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-26,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-27,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-28,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-29,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-30,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-05-31,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-01,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-02,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-03,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-04,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-05,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-06,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-07,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-08,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-09,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-10,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-11,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-12,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-13,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-14,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-15,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-16,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-17,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-18,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-19,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-20,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-21,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-22,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-23,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-24,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-25,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-26,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-27,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-28,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-29,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-06-30,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-01,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-02,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-03,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-04,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-05,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-06,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-07,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-08,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-09,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-10,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-11,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-12,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-13,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-14,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-15,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-16,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-17,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-18,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-19,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-20,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-21,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-22,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-23,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-24,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-25,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-26,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-27,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-28,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-29,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-30,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-07-31,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-01,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-02,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-03,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-04,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-05,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-06,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-07,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-08,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-09,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-10,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-11,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-12,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-13,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-14,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-15,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-16,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-17,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-18,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-19,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-20,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-21,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-22,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-23,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-24,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-25,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-26,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-27,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-28,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-29,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-30,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-08-31,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-01,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-02,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-03,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-04,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-05,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-06,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-07,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-08,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-09,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-10,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-11,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-12,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-13,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-14,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-15,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-16,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-17,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-18,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-19,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-20,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-21,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-22,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-23,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-24,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-25,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-26,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-27,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-28,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-29,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-09-30,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-01,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-02,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-03,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-04,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-05,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-06,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-07,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-08,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-09,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-10,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-11,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-12,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-13,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-14,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-15,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-16,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-17,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-18,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-19,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-20,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-21,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-22,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-23,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-24,6.4%,7.0%,9.9%,7.5%,5.3%,6.8%
2016-10-25,--,--,--,--,--,6.4%
2016-10-26,--,--,--,--,--,6.4%
2016-10-27,--,--,--,--,--,6.4%
2016-10-28,1.3%,1.3%,1.3%,1.3%,--,6.4%
2016-10-29,1.3%,1.3%,1.3%,1.3%,--,6.4%
2016-10-30,4.3%,4.3%,6.8%,4.3%,--,6.4%
2016-10-31,4.3%,4.3%,6.8%,4.3%,--,6.4%
2016-11-01,6.2%,6.2%,9.4%,4.3%,9.4%,6.4%
2016-11-02,6.2%,6.2%,9.4%,4.3%,9.4%,6.4%
2016-11-03,6.6%,8.1%,8.0%,4.3%,8.7%,6.4%
2016-11-04,6.6%,8.1%,8.0%,4.3%,8.7%,6.4%
2016-11-05,6.2%,7.4%,4.5%,4.3%,8.7%,6.4%
2016-11-06,6.1%,6.1%,5.8%,4.3%,7.8%,6.4%
2016-11-07,6.1%,6.1%,5.8%,4.3%,7.8%,6.4%
2016-11-08,5.9%,5.0%,4.7%,4.4%,7.8%,6.4%
2016-11-09,5.9%,5.0%,4.7%,4.4%,7.8%,6.4%
2016-11-10,5.7%,4.7%,3.6%,4.4%,6.8%,6.4%
2016-11-11,5.3%,3.5%,2.3%,4.4%,5.9%,6.4%
2016-11-12,5.3%,3.5%,2.3%,4.4%,5.9%,6.4%
2016-11-13,5.4%,4.2%,6.6%,4.9%,5.9%,6.4%
2016-11-14,5.4%,4.2%,6.6%,4.9%,5.9%,6.4%
2016-11-15,5.4%,4.2%,6.6%,4.9%,5.9%,6.4%
2016-11-16,5.3%,4.4%,4.2%,4.9%,5.6%,6.4%
2016-11-17,5.3%,4.4%,4.2%,4.9%,5.6%,6.4%
2016-11-18,5.5%,6.1%,7.7%,4.9%,5.9%,6.4%
2016-11-19,5.5%,6.1%,7.7%,4.9%,5.9%,6.4%
2016-11-20,5.5%,5.6%,5.2%,4.9%,5.8%,6.4%
2016-11-21,5.3%,5.2%,3.2%,4.9%,5.5%,6.4%
2016-11-22,5.3%,5.2%,3.2%,4.9%,5.5%,6.4%
2016-11-23,5.7%,6.7%,11.0%,4.9%,6.1%,6.4%
2016-11-24,5.7%,6.7%,11.0%,4.9%,6.1%,6.4%
2016-11-25,5.7%,6.7%,11.0%,4.9%,6.1%,6.4%
2016-11-26,5.8%,7.0%,6.4%,4.9%,6.1%,6.4%
2016-11-27,5.8%,7.0%,6.4%,4.9%,6.1%,6.4%
2016-11-28,5.8%,7.0%,6.4%,4.9%,6.1%,6.4%
2016-11-29,5.8%,7.0%,6.4%,4.9%,6.1%,6.4%
2016-11-30,5.8%,7.0%,6.4%,4.9%,6.1%,6.4%
2016-12-01,6.2%,10.4%,13.6%,6.3%,6.1%,6.4%
2016-12-02,6.2%,10.4%,13.6%,6.3%,6.1%,6.4%
2016-12-03,6.1%,8.3%,4.8%,6.1%,6.1%,6.4%
2016-12-04,6.1%,8.0%,5.7%,6.1%,6.1%,6.4%
2016-12-05,6.1%,8.0%,5.7%,6.1%,6.1%,6.4%
2016-12-06,6.4%,7.6%,11.8%,6.9%,6.1%,6.4%
2016-12-07,6.5%,8.6%,8.0%,6.9%,6.2%,6.4%
2016-12-08,6.5%,8.6%,8.0%,6.9%,6.2%,6.4%
2016-12-09,6.4%,8.3%,5.2%,6.6%,6.2%,6.4%
2016-12-10,6.4%,8.3%,5.2%,6.6%,6.2%,6.4%
2016-12-11,6.4%,6.5%,6.6%,6.6%,6.2%,6.4%
2016-12-12,6.4%,6.5%,6.6%,6.6%,6.2%,6.4%
2016-12-13,6.4%,6.5%,6.6%,6.6%,6.2%,6.4%
2016-12-14,6.4%,6.2%,7.0%,6.7%,6.2%,6.4%
2016-12-15,6.4%,6.2%,7.0%,6.7%,6.2%,6.4%
2016-12-16,6.3%,5.5%,3.2%,6.7%,6.0%,6.4%
2016-12-17,6.2%,4.6%,3.7%,6.4%,6.0%,6.4%
2016-12-18,6.2%,4.6%,3.7%,6.4%,6.0%,6.4%
2016-12-19,6.2%,4.6%,3.7%,6.4%,6.0%,6.4%
2016-12-20,6.2%,4.2%,6.0%,6.4%,6.0%,6.4%
2016-12-21,6.2%,4.2%,6.0%,6.4%,6.0%,6.4%
2016-12-22,6.2%,5.7%,7.3%,6.5%,6.0%,6.4%
2016-12-23,6.2%,5.7%,7.3%,6.5%,6.0%,6.4%
2016-12-24,6.3%,6.8%,7.1%,6.5%,6.1%,6.4%
2016-12-25,6.3%,6.8%,7.1%,6.5%,6.1%,6.4%
2016-12-26,6.1%,5.2%,1.2%,6.5%,5.8%,6.4%
2016-12-27,6.0%,4.0%,3.7%,6.3%,5.8%,6.4%
2016-12-28,6.0%,4.0%,3.7%,6.3%,5.8%,6.4%
2016-12-29,6.2%,5.2%,10.5%,6.6%,5.8%,6.4%
2016-12-30,6.2%,5.2%,10.5%,6.6%,5.8%,6.4%
2016-12-31,6.2%,6.9%,6.2%,6.6%,5.8%,6.4%
2017-01-01,6.2%,7.8%,6.6%,6.6%,5.8%,6.4%
2017-01-02,6.2%,7.8%,6.6%,6.6%,5.8%,6.4%
2017-01-03,6.3%,7.9%,10.8%,6.8%,5.8%,6.4%
2017-01-04,6.3%,7.9%,10.8%,6.7%,5.8%,6.4%
2017-01-05,6.2%,7.4%,4.8%,6.7%,5.8%,6.4%
2017-01-06,6.2%,7.4%,4.8%,6.7%,5.8%,6.4%
2017-01-07,6.2%,7.4%,4.8%,6.7%,5.8%,6.4%
2017-01-08,6.1%,6.0%,2.4%,6.5%,5.8%,6.4%
2017-01-09,6.1%,6.0%,2.4%,6.5%,5.8%,6.4%
2017-01-10,6.1%,3.6%,3.6%,6.3%,5.8%,6.4%
2017-01-11,6.0%,2.8%,2.4%,6.3%,5.6%,6.4%
2017-01-12,6.0%,2.8%,2.4%,6.3%,5.6%,6.4%
2017-01-13,5.9%,3.5%,4.3%,6.3%,5.5%,6.4%
2017-01-14,5.9%,3.5%,4.3%,6.3%,5.5%,6.4%
2017-01-15,5.9%,4.6%,7.1%,6.4%,5.5%,6.4%
2017-01-16,5.9%,5.5%,5.3%,6.4%,5.5%,6.4%
2017-01-17,5.9%,5.5%,5.3%,6.4%,5.5%,6.4%
2017-01-18,5.9%,5.8%,5.1%,6.3%,5.5%,6.4%
2017-01-19,5.9%,5.8%,5.1%,6.3%,5.5%,6.4%
2017-01-20,5.9%,5.8%,5.1%,6.3%,5.5%,6.4%
2017-01-21,5.9%,5.5%,6.1%,6.3%,5.5%,6.4%
2017-01-22,5.9%,6.6%,8.3%,6.4%,5.5%,6.4%
2017-01-23,5.9%,6.6%,8.3%,6.4%,5.5%,6.4%
2017-01-24,5.9%,6.6%,8.3%,6.4%,5.5%,6.4%
2017-01-25,6.0%,7.2%,7.1%,6.4%,5.5%,6.4%
2017-01-26,5.9%,7.1%,6.0%,6.3%,5.5%,6.4%
2017-01-27,5.9%,7.1%,6.0%,6.3%,5.5%,6.4%
2017-01-28,6.0%,7.8%,10.1%,6.5%,5.5%,6.4%
