date,2020,last3,last1,home,away,2019
2019-08-27,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-08-28,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-08-29,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-08-30,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-08-31,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-01,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-02,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-03,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-04,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-05,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-06,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-07,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-08,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-09,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-10,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-11,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-12,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-13,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-14,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-15,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-16,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-17,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-18,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-19,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-20,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-21,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-22,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-23,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-24,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-25,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-26,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-27,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-28,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-29,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-09-30,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-01,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-02,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-03,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-04,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-05,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-06,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-07,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-08,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-09,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-10,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-11,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-12,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-13,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-14,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-15,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-16,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-17,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-18,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-19,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-20,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-21,12.6%,7.2%,7.4%,12.2%,13.1%,12.5%
2019-10-22,--,--,--,--,--,12.6%
2019-10-23,--,--,--,--,--,12.6%
2019-10-24,9.5%,9.5%,9.5%,--,9.5%,12.6%
2019-10-25,9.5%,9.5%,9.5%,--,9.5%,12.6%
2019-10-26,10.7%,10.7%,12.0%,--,10.7%,12.6%
2019-10-27,11.3%,11.3%,12.5%,12.5%,10.7%,12.6%
2019-10-28,11.3%,11.3%,12.5%,12.5%,10.7%,12.6%
2019-10-29,10.9%,11.4%,9.5%,12.5%,10.3%,12.6%
2019-10-30,10.9%,11.4%,9.5%,12.5%,10.3%,12.6%
2019-10-31,10.0%,9.5%,6.4%,12.5%,9.4%,12.6%
2019-11-01,10.0%,9.5%,6.4%,12.5%,9.4%,12.6%
2019-11-02,10.8%,10.3%,14.8%,13.6%,9.4%,12.6%
2019-11-03,10.8%,10.3%,14.8%,13.6%,9.4%,12.6%
2019-11-04,11.5%,12.4%,15.7%,13.6%,10.7%,12.6%
2019-11-05,11.5%,12.4%,15.7%,13.6%,10.7%,12.6%
2019-11-06,11.8%,14.9%,14.1%,13.8%,10.7%,12.6%
2019-11-07,12.4%,15.8%,17.4%,13.8%,11.8%,12.6%
2019-11-08,12.5%,15.8%,17.4%,13.8%,11.8%,12.6%
2019-11-09,12.5%,15.8%,17.4%,13.8%,11.8%,12.6%
2019-11-10,12.4%,14.6%,12.3%,13.4%,11.8%,12.6%
2019-11-11,12.4%,14.6%,12.3%,13.4%,11.8%,12.6%
2019-11-12,12.4%,14.6%,12.3%,13.4%,11.8%,12.6%
2019-11-13,12.9%,15.6%,17.2%,14.1%,11.8%,12.6%
2019-11-14,12.9%,15.6%,17.2%,14.1%,11.8%,12.6%
2019-11-15,13.2%,15.1%,16.0%,14.1%,12.4%,12.6%
2019-11-16,13.2%,15.1%,16.0%,14.1%,12.4%,12.6%
2019-11-17,13.3%,16.2%,15.4%,14.4%,12.4%,12.6%
2019-11-18,13.3%,16.2%,15.4%,14.4%,12.4%,12.6%
2019-11-19,13.3%,14.7%,12.6%,14.1%,12.4%,12.6%
2019-11-20,13.3%,14.7%,12.6%,14.1%,12.4%,12.6%
2019-11-21,13.3%,13.7%,12.8%,14.0%,12.4%,12.6%
2019-11-22,13.3%,13.7%,12.8%,14.0%,12.4%,12.6%
2019-11-23,13.2%,12.3%,11.4%,13.7%,12.4%,12.6%
2019-11-24,13.1%,11.9%,11.4%,13.7%,12.3%,12.6%
2019-11-25,13.1%,11.9%,11.4%,13.7%,12.3%,12.6%
2019-11-26,13.2%,12.7%,15.3%,13.8%,12.3%,12.6%
2019-11-27,13.2%,12.7%,15.3%,13.8%,12.3%,12.6%
2019-11-28,13.3%,14.1%,15.6%,13.8%,12.7%,12.6%
2019-11-29,13.3%,14.1%,15.6%,13.8%,12.7%,12.6%
2019-11-30,13.1%,13.5%,9.6%,13.8%,12.4%,12.6%
2019-12-01,13.1%,13.5%,9.6%,13.8%,12.4%,12.6%
2019-12-02,13.1%,13.5%,9.6%,13.8%,12.4%,12.6%
2019-12-03,13.3%,14.0%,17.1%,13.8%,12.8%,12.6%
2019-12-04,13.3%,14.0%,17.1%,13.8%,12.8%,12.6%
2019-12-05,13.5%,14.8%,17.9%,14.2%,12.8%,12.6%
2019-12-06,13.5%,14.8%,17.9%,14.2%,12.8%,12.6%
2019-12-07,13.5%,16.5%,14.2%,14.2%,12.8%,12.6%
2019-12-08,13.5%,16.5%,14.2%,14.2%,12.8%,12.6%
2019-12-09,13.5%,15.4%,13.7%,14.2%,12.8%,12.6%
2019-12-10,13.6%,14.3%,15.0%,14.3%,12.8%,12.6%
2019-12-11,13.6%,14.3%,15.0%,14.3%,12.8%,12.6%
2019-12-12,13.5%,13.3%,11.2%,14.1%,12.8%,12.6%
2019-12-13,13.5%,13.3%,11.2%,14.1%,12.8%,12.6%
2019-12-14,13.5%,13.0%,12.7%,14.0%,12.8%,12.6%
2019-12-15,13.6%,13.2%,15.8%,14.1%,12.8%,12.6%
2019-12-16,13.6%,13.2%,15.8%,14.1%,12.8%,12.6%
2019-12-17,13.5%,13.9%,13.2%,14.1%,12.9%,12.6%
2019-12-18,13.5%,13.9%,13.2%,14.1%,12.9%,12.6%
2019-12-19,13.5%,13.7%,12.2%,14.1%,12.8%,12.6%
2019-12-20,13.5%,13.7%,12.2%,14.1%,12.8%,12.6%
2019-12-21,13.5%,13.7%,12.2%,14.1%,12.8%,12.6%
2019-12-22,13.7%,14.7%,18.8%,14.1%,13.2%,12.6%
2019-12-23,13.7%,14.7%,18.8%,14.1%,13.2%,12.6%
2019-12-24,13.7%,15.3%,15.3%,14.1%,13.3%,12.6%
2019-12-25,13.7%,15.3%,15.3%,14.1%,13.3%,12.6%
2019-12-26,13.7%,15.3%,15.3%,14.1%,13.3%,12.6%
2019-12-27,13.7%,15.3%,15.3%,14.1%,13.3%,12.6%
2019-12-28,13.7%,15.3%,15.3%,14.1%,13.3%,12.6%
2019-12-29,13.7%,16.3%,14.8%,14.1%,13.3%,12.6%
2019-12-30,13.7%,16.3%,14.8%,14.1%,13.3%,12.6%
2019-12-31,13.6%,12.8%,8.4%,13.8%,13.3%,12.6%
