date,2020,last3,last1,home,away,2019
2020-01-01,106.5%,103.7%,92.1%,104.3%,108.9%,107.4%
2020-01-02,106.5%,103.7%,92.1%,104.3%,108.9%,107.4%
2020-01-03,106.1%,102.3%,96.0%,103.8%,108.9%,107.4%
2020-01-04,106.1%,102.3%,96.0%,103.8%,108.9%,107.4%
2020-01-05,106.2%,98.8%,109.8%,104.1%,108.9%,107.4%
2020-01-06,106.2%,98.8%,109.8%,104.1%,108.9%,107.4%
2020-01-07,106.3%,104.0%,106.6%,104.1%,108.8%,107.4%
2020-01-08,106.3%,104.0%,106.6%,104.1%,108.8%,107.4%
2020-01-09,106.2%,107.4%,105.9%,104.1%,108.6%,107.4%
2020-01-10,106.2%,107.4%,105.9%,104.1%,108.6%,107.4%
2020-01-11,106.5%,110.3%,119.9%,104.8%,108.6%,107.4%
2020-01-12,106.9%,115.0%,120.5%,104.8%,109.2%,107.4%
2020-01-13,106.9%,115.0%,120.5%,104.8%,109.2%,107.4%
2020-01-14,106.9%,116.0%,108.2%,104.8%,109.1%,107.4%
2020-01-15,106.9%,116.0%,108.2%,104.8%,109.1%,107.4%
2020-01-16,107.2%,116.4%,120.5%,105.5%,109.1%,107.4%
2020-01-17,107.2%,116.4%,120.5%,105.5%,109.1%,107.4%
2020-01-18,107.1%,110.1%,101.0%,105.5%,108.8%,107.4%
2020-01-19,107.5%,115.6%,124.1%,106.2%,108.8%,107.4%
2020-01-20,107.5%,115.6%,124.1%,106.2%,108.8%,107.4%
2020-01-21,107.2%,107.5%,97.5%,106.2%,108.3%,107.4%
2020-01-22,107.2%,107.5%,97.5%,106.2%,108.3%,107.4%
2020-01-23,107.4%,112.0%,115.2%,106.6%,108.3%,107.4%
2020-01-24,107.4%,112.0%,115.2%,106.6%,108.3%,107.4%
2020-01-25,107.2%,102.9%,94.6%,106.2%,108.3%,107.4%
2020-01-26,107.5%,111.4%,122.4%,106.2%,108.9%,107.4%
2020-01-27,107.5%,111.4%,122.4%,106.2%,108.9%,107.4%
2020-01-28,107.5%,109.5%,109.9%,106.3%,108.9%,107.4%
