date,2020,last3,last1,home,away,2019
2019-01-01,105.7%,100.7%,100.5%,106.3%,105.2%,105.1%
2019-01-02,105.7%,100.7%,100.5%,106.3%,105.2%,105.1%
2019-01-03,105.4%,101.8%,93.5%,105.7%,105.2%,105.1%
2019-01-04,105.4%,101.8%,93.5%,105.7%,105.2%,105.1%
2019-01-05,105.8%,104.9%,119.4%,106.4%,105.2%,105.1%
2019-01-06,105.8%,104.9%,119.4%,106.4%,105.2%,105.1%
2019-01-07,105.8%,106.3%,105.1%,106.3%,105.2%,105.1%
2019-01-08,105.8%,106.3%,105.1%,106.3%,105.2%,105.1%
2019-01-09,105.8%,106.3%,105.1%,106.3%,105.2%,105.1%
2019-01-10,105.9%,111.4%,109.8%,106.3%,105.4%,105.1%
2019-01-11,105.9%,111.4%,109.8%,106.3%,105.4%,105.1%
2019-01-12,106.1%,110.2%,115.8%,106.3%,105.9%,105.1%
2019-01-13,105.9%,107.2%,97.1%,106.3%,105.4%,105.1%
2019-01-14,105.9%,107.2%,97.1%,106.3%,105.4%,105.1%
2019-01-15,105.9%,107.2%,97.1%,106.3%,105.4%,105.1%
2019-01-16,105.7%,102.8%,96.7%,106.3%,105.0%,105.1%
2019-01-17,105.7%,102.8%,96.7%,106.3%,105.0%,105.1%
2019-01-18,105.7%,100.1%,106.9%,106.3%,105.1%,105.1%
2019-01-19,105.7%,100.1%,106.9%,106.3%,105.1%,105.1%
2019-01-20,105.6%,101.7%,101.6%,106.1%,105.1%,105.1%
2019-01-21,105.6%,101.7%,101.6%,106.1%,105.1%,105.1%
2019-01-22,105.9%,109.1%,120.3%,106.1%,105.7%,105.1%
2019-01-23,105.9%,109.1%,120.3%,106.1%,105.7%,105.1%
2019-01-24,106.0%,110.1%,110.0%,106.3%,105.7%,105.1%
2019-01-25,106.0%,110.1%,110.0%,106.3%,105.7%,105.1%
2019-01-26,105.7%,107.0%,93.8%,105.7%,105.7%,105.1%
2019-01-27,105.7%,107.0%,93.8%,105.7%,105.7%,105.1%
2019-01-28,105.7%,102.5%,105.1%,105.7%,105.7%,105.1%
2019-01-29,105.7%,102.5%,105.1%,105.7%,105.7%,105.1%
2019-01-30,105.8%,104.0%,113.6%,105.7%,106.0%,105.1%
2019-01-31,106.1%,112.5%,119.4%,105.7%,106.4%,105.1%
2019-02-01,106.1%,112.5%,119.4%,105.7%,106.4%,105.1%
2019-02-02,106.1%,112.5%,119.4%,105.7%,106.4%,105.1%
2019-02-03,106.5%,119.8%,127.1%,105.7%,107.2%,105.1%
