date,2020,last3,last1,home,away,2019
2019-12-21,105.9%,110.1%,101.5%,104.1%,108.0%,107.4%
2019-12-22,106.7%,115.3%,133.9%,104.1%,109.5%,107.4%
2019-12-23,106.7%,115.3%,133.9%,104.1%,109.5%,107.4%
2019-12-24,106.5%,110.8%,99.9%,104.1%,108.9%,107.4%
2019-12-25,106.5%,110.8%,99.9%,104.1%,108.9%,107.4%
2019-12-26,106.5%,110.8%,99.9%,104.1%,108.9%,107.4%
2019-12-27,106.5%,110.8%,99.9%,104.1%,108.9%,107.4%
2019-12-28,106.5%,110.8%,99.9%,104.1%,108.9%,107.4%
2019-12-29,106.9%,117.8%,120.8%,105.1%,108.9%,107.4%
2019-12-30,106.9%,117.8%,120.8%,105.1%,108.9%,107.4%
2019-12-31,106.5%,103.7%,92.1%,104.3%,108.9%,107.4%
