date,2020,last3,last1,home,away,2019
2016-01-17,1.001,1.005,0.864,0.996,1.009,1.033
2016-01-18,1.001,1.005,0.864,0.996,1.009,1.033
2016-01-19,1.005,1.035,1.150,0.996,1.017,1.033
2016-01-20,1.005,1.035,1.150,0.996,1.017,1.033
2016-01-21,1.002,0.974,0.904,0.992,1.017,1.033
2016-01-22,1.002,0.974,0.904,0.992,1.017,1.033
2016-01-23,1.001,1.005,0.970,0.992,1.014,1.033
2016-01-24,1.003,0.974,1.057,0.992,1.016,1.033
2016-01-25,1.003,0.974,1.057,0.992,1.016,1.033
2016-01-26,1.000,0.970,0.885,0.988,1.016,1.033
2016-01-27,1.000,0.970,0.885,0.988,1.016,1.033
2016-01-28,1.000,0.970,0.885,0.988,1.016,1.033
2016-01-29,1.003,1.026,1.131,0.988,1.022,1.033
2016-01-30,1.003,1.026,1.131,0.988,1.022,1.033
2016-01-31,1.003,1.026,1.131,0.988,1.022,1.033
2016-02-01,1.002,0.996,0.962,0.988,1.019,1.033
2016-02-02,1.000,0.998,0.905,0.988,1.014,1.033
2016-02-03,1.000,0.998,0.905,0.988,1.014,1.033
2016-02-04,1.000,0.962,1.019,0.988,1.014,1.033
2016-02-05,1.000,0.962,1.019,0.988,1.014,1.033
2016-02-06,1.001,0.989,1.044,0.988,1.015,1.033
2016-02-07,1.003,1.055,1.108,0.988,1.019,1.033
2016-02-08,1.003,1.055,1.108,0.988,1.019,1.033
2016-02-09,1.002,1.031,0.941,0.988,1.016,1.033
2016-02-10,1.002,1.031,0.941,0.988,1.016,1.033
2016-02-11,1.000,0.983,0.905,0.985,1.016,1.033
2016-02-12,1.000,0.983,0.905,0.985,1.016,1.033
2016-02-13,1.000,0.983,0.905,0.985,1.016,1.033
2016-02-14,1.000,0.983,0.905,0.985,1.016,1.033
2016-02-15,1.000,0.983,0.905,0.985,1.016,1.033
2016-02-16,1.000,0.983,0.905,0.985,1.016,1.033
2016-02-17,1.000,0.983,0.905,0.985,1.016,1.033
2016-02-18,1.000,0.983,0.905,0.985,1.016,1.033
2016-02-19,0.999,0.931,0.948,0.985,1.013,1.033
2016-02-20,1.002,1.002,1.151,0.991,1.013,1.033
2016-02-21,1.002,1.002,1.151,0.991,1.013,1.033
2016-02-22,1.008,1.136,1.319,1.002,1.013,1.033
2016-02-23,1.008,1.136,1.319,1.002,1.013,1.033
2016-02-24,1.008,1.136,1.319,1.002,1.013,1.033
2016-02-25,1.008,1.167,1.043,1.003,1.013,1.033
2016-02-26,1.008,1.167,1.043,1.003,1.013,1.033
2016-02-27,1.006,1.075,0.876,1.003,1.009,1.033
2016-02-28,1.005,0.957,0.948,1.001,1.009,1.033
2016-02-29,1.005,0.957,0.948,1.001,1.009,1.033
2016-03-01,1.005,0.957,0.948,1.001,1.009,1.033
2016-03-02,1.006,0.971,1.087,1.001,1.011,1.033
2016-03-03,1.003,0.949,0.822,1.001,1.005,1.033
2016-03-04,1.003,0.949,0.822,1.001,1.005,1.033
2016-03-05,1.003,0.949,0.822,1.001,1.005,1.033
2016-03-06,1.003,0.964,0.989,1.001,1.005,1.033
2016-03-07,1.003,0.964,0.989,1.001,1.005,1.033
2016-03-08,1.003,0.950,1.052,1.002,1.005,1.033
2016-03-09,1.003,0.950,1.052,1.002,1.005,1.033
2016-03-10,1.003,0.950,1.052,1.002,1.005,1.033
2016-03-11,1.003,1.010,0.994,1.002,1.004,1.033
2016-03-12,1.003,1.003,0.967,1.001,1.004,1.033
2016-03-13,1.003,1.003,0.967,1.001,1.004,1.033
2016-03-14,1.003,1.003,0.967,1.001,1.004,1.033
2016-03-15,1.005,1.037,1.158,1.001,1.009,1.033
2016-03-16,1.005,1.037,1.158,1.001,1.009,1.033
2016-03-17,1.003,1.005,0.904,1.001,1.005,1.033
2016-03-18,1.007,1.100,1.265,1.009,1.005,1.033
2016-03-19,1.007,1.100,1.265,1.009,1.005,1.033
2016-03-20,1.008,1.070,1.064,1.010,1.005,1.033
2016-03-21,1.008,1.070,1.064,1.010,1.005,1.033
2016-03-22,1.009,1.137,1.082,1.012,1.005,1.033
2016-03-23,1.009,1.137,1.082,1.012,1.005,1.033
2016-03-24,1.011,1.103,1.162,1.016,1.005,1.033
2016-03-25,1.010,1.068,0.963,1.016,1.004,1.033
2016-03-26,1.010,1.068,0.963,1.016,1.004,1.033
2016-03-27,1.009,1.012,0.919,1.016,1.002,1.033
